New Course ==========================================
42.177291, -83.652290, 241.50, 3.54, 7.93, 16:13:57
42.177299, -83.652290, 241.50, 3.54, 7.93, 16:13:58
42.177299, -83.652290, 241.50, 0.58, 1.29, 16:13:58
42.177303, -83.652290, 241.70, 0.58, 1.29, 16:13:58
42.177307, -83.652290, 241.80, 0.58, 1.29, 16:13:59
42.177307, -83.652290, 241.80, 0.27, 0.61, 16:13:59
42.177310, -83.652290, 242.00, 0.27, 0.61, 16:13:59
42.177310, -83.652282, 242.30, 0.27, 0.61, 16:14:00
42.177310, -83.652282, 242.30, 0.10, 0.22, 16:14:00
42.177314, -83.652282, 242.30, 0.09, 0.20, 16:14:00
42.177314, -83.652282, 242.30, 0.08, 0.18, 16:14:00
42.177314, -83.652290, 242.80, 0.08, 0.18, 16:14:01
42.177318, -83.652290, 243.00, 0.08, 0.18, 16:14:01
42.177318, -83.652290, 243.00, 0.11, 0.25, 16:14:01
42.177318, -83.652290, 243.00, 0.09, 0.21, 16:14:01
42.177318, -83.652290, 243.00, 0.09, 0.21, 16:14:02
42.177318, -83.652290, 243.00, 0.09, 0.20, 16:14:02
42.177322, -83.652290, 243.10, 0.09, 0.20, 16:14:02
42.177322, -83.652290, 243.10, 0.09, 0.21, 16:14:02
42.177322, -83.652290, 243.10, 0.09, 0.21, 16:14:03
42.177322, -83.652290, 243.10, 0.12, 0.26, 16:14:03
42.177322, -83.652290, 243.10, 0.15, 0.33, 16:14:03
42.177322, -83.652290, 243.10, 0.15, 0.33, 16:14:04
42.177326, -83.652290, 243.10, 0.19, 0.41, 16:14:04
42.177326, -83.652290, 243.10, 0.19, 0.41, 16:14:04
42.177326, -83.652290, 243.10, 0.19, 0.41, 16:14:04
42.177326, -83.652290, 243.10, 0.19, 0.41, 16:14:05
42.177326, -83.652290, 243.10, 0.19, 0.41, 16:14:05
42.177330, -83.652290, 243.10, 0.19, 0.41, 16:14:06
42.177330, -83.652290, 243.10, 0.19, 0.41, 16:14:06
42.177330, -83.652290, 243.10, 0.19, 0.41, 16:14:06
42.177330, -83.652290, 243.10, 0.22, 0.48, 16:14:07
42.177330, -83.652290, 243.10, 0.22, 0.48, 16:14:07
42.177330, -83.652290, 243.10, 0.22, 0.48, 16:14:07
42.177330, -83.652290, 243.10, 0.11, 0.24, 16:14:08
42.177330, -83.652290, 243.10, 0.11, 0.24, 16:14:08
42.177330, -83.652290, 243.10, 0.11, 0.24, 16:14:08
42.177330, -83.652290, 243.10, 0.10, 0.23, 16:14:09
42.177330, -83.652290, 243.10, 0.10, 0.23, 16:14:09
42.177330, -83.652290, 243.10, 0.10, 0.23, 16:14:09
42.177333, -83.652290, 243.10, 0.10, 0.23, 16:14:10
42.177333, -83.652290, 243.10, 0.10, 0.23, 16:14:10
42.177333, -83.652290, 243.10, 0.10, 0.23, 16:14:11
42.177333, -83.652290, 243.10, 0.03, 0.07, 16:14:11
42.177333, -83.652290, 243.10, 0.04, 0.08, 16:14:11
42.177333, -83.652290, 243.10, 0.04, 0.08, 16:14:11
42.177333, -83.652290, 243.10, 0.04, 0.08, 16:14:12
42.177333, -83.652290, 243.10, 0.04, 0.08, 16:14:12
42.177333, -83.652290, 243.10, 0.04, 0.08, 16:14:12
42.177333, -83.652290, 243.10, 0.13, 0.30, 16:14:13
42.177333, -83.652290, 243.10, 0.13, 0.30, 16:14:13
42.177333, -83.652297, 243.10, 0.13, 0.30, 16:14:13
42.177333, -83.652297, 243.10, 0.13, 0.30, 16:14:14
42.177333, -83.652297, 243.10, 0.11, 0.25, 16:14:14
42.177333, -83.652297, 243.10, 0.11, 0.25, 16:14:14
42.177333, -83.652297, 243.10, 0.11, 0.25, 16:14:15
42.177333, -83.652297, 243.10, 0.11, 0.25, 16:14:15
42.177337, -83.652297, 243.10, 0.11, 0.25, 16:14:16
42.177337, -83.652290, 243.10, 0.11, 0.25, 16:14:16
42.177337, -83.652290, 243.10, 0.11, 0.25, 16:14:16
42.177337, -83.652290, 243.10, 0.11, 0.25, 16:14:17
42.177337, -83.652290, 243.10, 0.16, 0.37, 16:14:17
42.177337, -83.652290, 243.10, 0.16, 0.37, 16:14:17
42.177337, -83.652290, 243.10, 0.16, 0.37, 16:14:17
42.177337, -83.652290, 243.10, 0.16, 0.37, 16:14:18
END =================================================


New Course ==========================================
42.177349, -83.652290, 243.10, 0.26, 0.58, 16:14:23
42.177349, -83.652290, 243.10, 0.26, 0.58, 16:14:23
42.177349, -83.652290, 243.20, 0.26, 0.58, 16:14:24
42.177349, -83.652290, 243.20, 0.24, 0.54, 16:14:24
42.177349, -83.652290, 243.20, 0.24, 0.53, 16:14:24
42.177349, -83.652290, 243.20, 0.24, 0.53, 16:14:24
42.177352, -83.652290, 243.20, 0.24, 0.53, 16:14:24
42.177352, -83.652290, 243.20, 0.23, 0.51, 16:14:25
42.177352, -83.652290, 243.20, 0.22, 0.49, 16:14:25
42.177352, -83.652290, 243.20, 0.22, 0.49, 16:14:25
42.177352, -83.652290, 243.20, 0.22, 0.49, 16:14:26
42.177356, -83.652290, 243.20, 0.22, 0.49, 16:14:26
42.177356, -83.652290, 243.20, 0.17, 0.39, 16:14:26
42.177356, -83.652290, 243.20, 0.17, 0.39, 16:14:27
42.177356, -83.652290, 243.20, 0.17, 0.39, 16:14:27
42.177356, -83.652290, 243.20, 0.21, 0.46, 16:14:27
42.177356, -83.652290, 243.20, 0.19, 0.43, 16:14:27
42.177356, -83.652290, 243.20, 0.19, 0.43, 16:14:28
42.177356, -83.652290, 243.20, 0.19, 0.41, 16:14:28
42.177356, -83.652290, 243.20, 0.19, 0.41, 16:14:28
42.177360, -83.652290, 243.20, 0.19, 0.41, 16:14:29
42.177360, -83.652290, 243.20, 0.19, 0.43, 16:14:29
42.177364, -83.652290, 243.20, 0.19, 0.43, 16:14:29
42.177368, -83.652290, 243.20, 0.19, 0.43, 16:14:30
42.177371, -83.652290, 243.20, 0.19, 0.43, 16:14:30
42.177371, -83.652290, 243.20, 0.19, 0.43, 16:14:30
42.177371, -83.652290, 243.20, 0.19, 0.41, 16:14:31
42.177371, -83.652290, 243.20, 0.19, 0.41, 16:14:31
42.177375, -83.652290, 243.40, 0.19, 0.41, 16:14:31
42.177375, -83.652297, 243.40, 0.19, 0.41, 16:14:32
42.177379, -83.652297, 243.50, 0.19, 0.41, 16:14:32
42.177383, -83.652297, 243.50, 0.19, 0.41, 16:14:32
42.177387, -83.652297, 243.60, 0.19, 0.41, 16:14:33
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:33
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:34
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:34
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:34
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:35
42.177391, -83.652305, 243.60, 0.19, 0.41, 16:14:35
42.177391, -83.652305, 243.60, 0.06, 0.13, 16:14:35
42.177391, -83.652305, 243.60, 0.06, 0.14, 16:14:36
42.177391, -83.652305, 243.60, 0.07, 0.15, 16:14:36
42.177391, -83.652305, 243.60, 0.08, 0.18, 16:14:36
42.177391, -83.652305, 243.60, 0.08, 0.18, 16:14:36
42.177391, -83.652297, 243.60, 0.08, 0.18, 16:14:37
42.177391, -83.652297, 243.60, 0.08, 0.18, 16:14:37
42.177394, -83.652297, 243.60, 0.08, 0.18, 16:14:38
42.177394, -83.652297, 243.60, 0.06, 0.13, 16:14:38
42.177394, -83.652297, 243.60, 0.06, 0.13, 16:14:38
42.177394, -83.652297, 243.60, 0.06, 0.13, 16:14:39
42.177394, -83.652297, 243.60, 0.06, 0.13, 16:14:39
42.177391, -83.652297, 243.60, 0.12, 0.26, 16:14:39
42.177391, -83.652297, 243.60, 0.13, 0.29, 16:14:39
42.177391, -83.652297, 243.60, 0.13, 0.29, 16:14:40
42.177391, -83.652297, 243.60, 0.13, 0.29, 16:14:40
42.177391, -83.652297, 243.60, 0.13, 0.29, 16:14:41
42.177391, -83.652297, 243.60, 0.13, 0.29, 16:14:41
42.177391, -83.652297, 243.60, 0.11, 0.25, 16:14:41
42.177391, -83.652297, 243.60, 0.10, 0.23, 16:14:41
42.177391, -83.652297, 243.60, 0.10, 0.23, 16:14:42
42.177391, -83.652305, 243.60, 0.10, 0.23, 16:14:42
42.177391, -83.652305, 243.60, 0.06, 0.14, 16:14:42
42.177391, -83.652305, 243.60, 0.06, 0.14, 16:14:43
42.177391, -83.652305, 243.60, 0.12, 0.26, 16:14:43
42.177391, -83.652305, 243.60, 0.12, 0.26, 16:14:43
42.177391, -83.652305, 243.60, 0.17, 0.38, 16:14:44
42.177394, -83.652305, 243.60, 0.17, 0.38, 16:14:44
42.177394, -83.652305, 243.60, 0.17, 0.38, 16:14:44
42.177394, -83.652305, 243.60, 0.17, 0.38, 16:14:45
42.177394, -83.652305, 243.60, 0.17, 0.38, 16:14:45
42.177394, -83.652305, 243.60, 0.17, 0.38, 16:14:46
42.177402, -83.652305, 243.60, 1.13, 2.52, 16:14:46
42.177413, -83.652305, 243.60, 1.13, 2.52, 16:14:46
42.177433, -83.652305, 243.50, 1.13, 2.52, 16:14:47
42.177440, -83.652305, 243.50, 3.11, 6.95, 16:14:47
42.177448, -83.652297, 243.50, 2.95, 6.59, 16:14:47
42.177471, -83.652297, 243.80, 2.95, 6.59, 16:14:47
42.177478, -83.652297, 243.80, 2.98, 6.66, 16:14:48
42.177490, -83.652290, 243.80, 2.78, 6.21, 16:14:48
42.177490, -83.652290, 243.80, 2.78, 6.21, 16:14:48
42.177509, -83.652290, 244.30, 2.78, 6.21, 16:14:48
42.177516, -83.652282, 244.40, 2.78, 6.21, 16:14:49
42.177524, -83.652282, 244.40, 2.06, 4.60, 16:14:49
42.177528, -83.652282, 244.40, 1.97, 4.40, 16:14:49
42.177539, -83.652275, 244.80, 1.97, 4.40, 16:14:50
42.177547, -83.652267, 245.00, 1.97, 4.40, 16:14:50
42.177555, -83.652267, 245.10, 1.97, 4.40, 16:14:50
42.177555, -83.652267, 245.10, 1.58, 3.54, 16:14:51
42.177558, -83.652267, 245.10, 1.49, 3.34, 16:14:51
42.177562, -83.652259, 245.10, 1.39, 3.12, 16:14:51
42.177562, -83.652259, 245.20, 1.39, 3.12, 16:14:51
42.177555, -83.652259, 245.20, 1.39, 3.12, 16:14:52
42.177558, -83.652259, 245.30, 1.39, 3.12, 16:14:52
42.177558, -83.652259, 245.50, 1.39, 3.12, 16:14:53
42.177562, -83.652259, 245.50, 0.21, 0.46, 16:14:53
42.177566, -83.652259, 245.50, 0.23, 0.52, 16:14:53
42.177566, -83.652252, 245.80, 0.23, 0.52, 16:14:53
42.177566, -83.652252, 245.80, 0.16, 0.36, 16:14:54
42.177566, -83.652252, 245.80, 0.14, 0.31, 16:14:54
42.177566, -83.652252, 246.00, 0.14, 0.31, 16:14:54
42.177566, -83.652252, 246.10, 0.14, 0.31, 16:14:55
42.177566, -83.652252, 246.10, 0.14, 0.31, 16:14:55
42.177566, -83.652244, 246.10, 0.13, 0.30, 16:14:55
42.177566, -83.652244, 246.10, 0.10, 0.23, 16:14:55
42.177566, -83.652244, 246.20, 0.10, 0.23, 16:14:56
42.177566, -83.652244, 246.20, 0.10, 0.23, 16:14:56
42.177566, -83.652244, 246.20, 0.06, 0.14, 16:14:56
42.177566, -83.652244, 246.20, 0.07, 0.16, 16:14:56
42.177570, -83.652244, 246.20, 0.07, 0.16, 16:14:57
42.177570, -83.652244, 246.20, 0.04, 0.09, 16:14:57
42.177570, -83.652244, 246.20, 0.04, 0.09, 16:14:57
42.177570, -83.652244, 246.20, 0.04, 0.09, 16:14:58
42.177570, -83.652244, 246.20, 0.04, 0.09, 16:14:58
42.177570, -83.652244, 246.20, 0.10, 0.23, 16:14:58
42.177570, -83.652244, 246.20, 0.10, 0.23, 16:14:59
42.177570, -83.652244, 246.20, 0.11, 0.24, 16:14:59
42.177570, -83.652244, 246.20, 0.11, 0.24, 16:14:59
42.177570, -83.652244, 246.20, 0.11, 0.24, 16:15:00
42.177570, -83.652244, 246.20, 0.11, 0.24, 16:15:00
42.177570, -83.652244, 246.20, 0.11, 0.24, 16:15:00
42.177570, -83.652244, 246.20, 0.06, 0.14, 16:15:01
42.177570, -83.652244, 246.20, 0.06, 0.14, 16:15:01
42.177570, -83.652244, 246.20, 0.01, 0.01, 16:15:01
42.177570, -83.652244, 246.20, 0.01, 0.01, 16:15:02
42.177570, -83.652244, 246.20, 0.01, 0.01, 16:15:02
42.177570, -83.652244, 246.20, 0.01, 0.01, 16:15:02
42.177570, -83.652244, 246.20, 0.08, 0.17, 16:15:03
42.177570, -83.652244, 246.20, 0.06, 0.13, 16:15:03
42.177570, -83.652244, 246.20, 0.06, 0.13, 16:15:03
42.177570, -83.652244, 246.20, 0.06, 0.13, 16:15:04
42.177570, -83.652244, 246.20, 0.06, 0.13, 16:15:04
42.177574, -83.652244, 246.20, 0.06, 0.13, 16:15:04
42.177574, -83.652244, 246.20, 0.06, 0.13, 16:15:05
42.177574, -83.652244, 246.20, 0.06, 0.13, 16:15:05
42.177574, -83.652244, 246.20, 0.06, 0.13, 16:15:06
42.177574, -83.652244, 246.20, 0.14, 0.31, 16:15:06
42.177574, -83.652244, 246.20, 0.14, 0.31, 16:15:06
42.177574, -83.652244, 246.20, 0.15, 0.33, 16:15:06
42.177574, -83.652244, 246.20, 0.15, 0.33, 16:15:07
42.177574, -83.652244, 246.20, 0.16, 0.37, 16:15:07
42.177577, -83.652244, 246.20, 0.16, 0.37, 16:15:07
42.177577, -83.652244, 246.20, 0.18, 0.40, 16:15:07
42.177577, -83.652244, 246.20, 0.18, 0.40, 16:15:08
42.177577, -83.652244, 246.20, 0.15, 0.33, 16:15:08
42.177577, -83.652244, 246.20, 0.12, 0.28, 16:15:08
42.177577, -83.652244, 246.20, 0.12, 0.28, 16:15:09
42.177577, -83.652244, 246.20, 0.12, 0.28, 16:15:09
42.177577, -83.652244, 246.20, 0.12, 0.28, 16:15:09
42.177581, -83.652244, 246.20, 0.12, 0.28, 16:15:10
42.177581, -83.652244, 246.20, 0.12, 0.28, 16:15:10
42.177581, -83.652244, 246.20, 0.12, 0.28, 16:15:11
42.177581, -83.652244, 246.20, 0.12, 0.28, 16:15:11
42.177581, -83.652244, 246.20, 0.12, 0.28, 16:15:11
42.177581, -83.652244, 246.20, 0.09, 0.20, 16:15:12
42.177581, -83.652244, 246.20, 0.08, 0.18, 16:15:12
42.177581, -83.652244, 246.20, 0.08, 0.18, 16:15:12
END =================================================


New Course ==========================================
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:18
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:18
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:19
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:19
42.177581, -83.652252, 246.20, 0.05, 0.10, 16:15:19
42.177581, -83.652252, 246.20, 0.05, 0.12, 16:15:19
42.177581, -83.652252, 246.20, 0.05, 0.10, 16:15:20
42.177581, -83.652252, 246.20, 0.06, 0.14, 16:15:20
42.177581, -83.652252, 246.20, 0.04, 0.09, 16:15:20
42.177581, -83.652252, 246.20, 0.04, 0.09, 16:15:20
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:21
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:21
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:21
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:22
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:22
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:22
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:22
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:23
42.177581, -83.652252, 246.20, 0.02, 0.05, 16:15:23
42.177581, -83.652252, 246.20, 0.05, 0.12, 16:15:23
42.177581, -83.652252, 246.20, 0.05, 0.12, 16:15:24
42.177581, -83.652252, 246.20, 0.08, 0.17, 16:15:24
42.177581, -83.652252, 246.20, 0.09, 0.21, 16:15:24
42.177581, -83.652252, 246.20, 0.09, 0.21, 16:15:24
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:25
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:25
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:25
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:26
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:26
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:27
42.177581, -83.652252, 246.20, 0.08, 0.18, 16:15:27
42.177581, -83.652252, 246.20, 0.01, 0.02, 16:15:27
42.177581, -83.652252, 246.20, 0.01, 0.02, 16:15:28
42.177581, -83.652252, 246.20, 0.01, 0.02, 16:15:28
42.177581, -83.652252, 246.20, 0.01, 0.02, 16:15:28
42.177581, -83.652252, 246.20, 0.01, 0.02, 16:15:29
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:29
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:29
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:30
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:30
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:30
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:31
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:31
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:31
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:32
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:32
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:33
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:33
42.177581, -83.652252, 246.20, 0.01, 0.01, 16:15:33
42.177581, -83.652252, 246.20, 0.05, 0.10, 16:15:34
42.177581, -83.652252, 246.20, 0.06, 0.14, 16:15:34
42.177581, -83.652252, 246.20, 0.06, 0.14, 16:15:34
42.177589, -83.652259, 246.20, 0.06, 0.14, 16:15:35
42.177608, -83.652275, 246.20, 0.06, 0.14, 16:15:35
42.177616, -83.652282, 246.20, 2.76, 6.17, 16:15:35
42.177631, -83.652282, 246.20, 3.96, 8.86, 16:15:35
42.177654, -83.652297, 246.00, 3.96, 8.86, 16:15:36
42.177665, -83.652290, 246.00, 4.99, 11.16, 16:15:36
42.177677, -83.652290, 246.00, 4.26, 9.53, 16:15:36
